Identifiant_Accident,date,Annee_Accident,Mois_Accident,Jour_Accident,Heure_Minutes_Accident,Departement,Commune,Latitude,Longitude,Localisation,Intersection,Categorie_Route,Régime_Circulation,Amenagement_Infrastructure,Situation_Accident,coord,Metropole
201900046988,2019-07-15,2019,juillet,lundi,1900-01-01 10:10:00,67,67482,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Strasbourg
201900047546,2019-05-29,2019,mai,mercredi,1900-01-01 12:05:00,67,67447,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Strasbourg
201900048436,2019-08-22,2019,août,jeudi,1900-01-01 08:30:00,67,67204,,,Hors agglomération,Hors intersection,Routes de métropole urbaine,Bidirectionnelle,Autres,Sur chaussée,"nan, nan",Strasbourg
201900048641,2019-07-12,2019,juillet,vendredi,1900-01-01 14:15:00,67,67482,,,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"nan, nan",Strasbourg
201900048795,2019-03-30,2019,mars,samedi,1900-01-01 11:50:00,38,38130,,,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900049009,2019-05-20,2019,mai,lundi,1900-01-01 12:00:00,67,67281,,,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900050941,2019-05-02,2019,mai,jeudi,1900-01-01 08:00:00,38,38140,,,Hors agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900052065,2019-08-21,2019,août,mercredi,1900-01-01 18:00:00,67,67118,,,En agglomération,Intersection en X,Routes de métropole urbaine,A chaussées séparées,Aucun,Sur chaussée,"nan, nan",Strasbourg
201900052725,2019-11-27,2019,novembre,mercredi,1900-01-01 07:45:00,67,67462,,,En agglomération,Giratoire,Route Départementale,A sens unique,Carrefour aménagé,Sur chaussée,"nan, nan",Strasbourg
201900053367,2019-01-07,2019,janvier,lundi,1900-01-01 07:45:00,67,67526,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur accotement,"nan, nan",Autre
201900053563,2019-09-25,2019,septembre,mercredi,1900-01-01 11:30:00,38,38239,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900053668,2019-10-28,2019,octobre,lundi,1900-01-01 14:40:00,38,38565,,,En agglomération,Hors intersection,Route Départementale,A chaussées séparées,Aucun,Sur chaussée,"nan, nan",Autre
201900055277,2019-10-27,2019,octobre,dimanche,1900-01-01 13:15:00,38,38059,,,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Grenoble
201900055432,2019-09-19,2019,septembre,jeudi,1900-01-01 16:50:00,38,38425,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur trottoir,"nan, nan",Autre
201900055528,2019-09-23,2019,septembre,lundi,1900-01-01 19:40:00,38,38317,,,En agglomération,Hors intersection,Routes de métropole urbaine,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900055698,2019-06-21,2019,juin,vendredi,1900-01-01 14:20:00,38,38039,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900057049,2019-07-09,2019,juillet,mardi,1900-01-01 18:00:00,67,67482,,,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"nan, nan",Strasbourg
201900057893,2019-05-19,2019,mai,dimanche,1900-01-01 15:25:00,67,67397,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900057943,2019-08-03,2019,août,samedi,1900-01-01 10:45:00,38,38382,,,En agglomération,Intersection en Y,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"nan, nan",Grenoble
201900058022,2019-05-29,2019,mai,mercredi,1900-01-01 20:45:00,38,38509,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
201900058652,2019-12-02,2019,décembre,lundi,1900-01-01 18:17:00,38,38012,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000000622,2020-08-05,2020,août,mercredi,1900-01-01 08:05:00,38,38317,,,En agglomération,Hors intersection,Route Départementale,A sens unique,Aucun,Sur piste cyclable,"nan, nan",Autre
202000001718,2020-06-24,2020,juin,mercredi,1900-01-01 06:15:00,67,67295,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000002237,2020-08-23,2020,août,dimanche,1900-01-01 17:20:00,38,38061,,,Hors agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Autres,Sur chaussée,"nan, nan",Autre
202000002574,2020-11-26,2020,novembre,jeudi,1900-01-01 16:15:00,38,38054,,,Hors agglomération,Intersection en X,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000003113,2020-05-07,2020,mai,jeudi,1900-01-01 15:00:00,67,67191,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000003513,2020-06-23,2020,juin,mardi,1900-01-01 13:00:00,38,38188,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Grenoble
202000003546,2020-06-20,2020,juin,samedi,1900-01-01 13:30:00,67,67130,,,En agglomération,Hors intersection,Autre,Bidirectionnelle,Pont - autopont,Sur piste cyclable,"nan, nan",Autre
202000004424,2020-11-29,2020,novembre,dimanche,1900-01-01 11:35:00,38,38298,,,En agglomération,Giratoire,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000004713,2020-11-28,2020,novembre,samedi,1900-01-01 10:45:00,67,67152,,,En agglomération,Giratoire,Routes de métropole urbaine,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Strasbourg
202000004926,2020-05-19,2020,mai,mardi,1900-01-01 13:56:00,67,67173,,,Hors agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000005306,2020-09-15,2020,septembre,mardi,1900-01-01 11:55:00,67,67061,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000005322,2020-09-18,2020,septembre,vendredi,1900-01-01 18:35:00,38,38384,,,Hors agglomération,Giratoire,Route Départementale,A sens unique,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000005709,2020-02-01,2020,février,samedi,1900-01-01 18:10:00,67,67463,,,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000006708,2020-11-26,2020,novembre,jeudi,1900-01-01 07:20:00,67,67343,,,En agglomération,Intersection en X,Routes de métropole urbaine,Bidirectionnelle,Carrefour aménagé,Sur piste cyclable,"nan, nan",Autre
202000006826,2020-05-16,2020,mai,samedi,1900-01-01 17:25:00,67,67464,,,Hors agglomération,Intersection en X,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000007453,2020-01-30,2020,janvier,jeudi,1900-01-01 08:50:00,38,38486,,,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Grenoble
202000008241,2020-08-16,2020,août,dimanche,1900-01-01 09:45:00,38,38310,,,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000009386,2020-01-27,2020,janvier,lundi,1900-01-01 08:50:00,67,67267,,,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Strasbourg
202000009487,2020-07-19,2020,juillet,dimanche,1900-01-01 09:30:00,38,38494,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000010039,2020-08-15,2020,août,samedi,1900-01-01 12:00:00,67,67098,,,Hors agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000010040,2020-08-17,2020,août,lundi,1900-01-01 18:15:00,67,67473,,,Hors agglomération,Giratoire,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000010750,2020-05-13,2020,mai,mercredi,1900-01-01 13:30:00,67,67434,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000011590,2020-06-18,2020,juin,jeudi,1900-01-01 17:20:00,38,38536,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Autres,"nan, nan",Autre
202000011972,2020-10-12,2020,octobre,lundi,1900-01-01 17:10:00,67,67046,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000012104,2020-08-15,2020,août,samedi,1900-01-01 11:00:00,38,38285,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Autres,Sur chaussée,"nan, nan",Autre
202000012679,2020-05-12,2020,mai,mardi,1900-01-01 07:53:00,38,38133,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000013231,2020-09-15,2020,septembre,mardi,1900-01-01 15:55:00,38,38442,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000013232,2020-09-15,2020,septembre,mardi,1900-01-01 16:05:00,38,38442,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur accotement,"nan, nan",Autre
202000013615,2020-06-16,2020,juin,mardi,1900-01-01 16:45:00,38,38124,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000013852,2020-08-14,2020,août,vendredi,1900-01-01 19:30:00,38,38530,,,Hors agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Grenoble
202000015315,2020-09-12,2020,septembre,samedi,1900-01-01 08:29:00,38,38070,,,En agglomération,Giratoire,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000017581,2020-08-12,2020,août,mercredi,1900-01-01 13:00:00,38,38006,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur accotement,"nan, nan",Autre
202000017618,2020-08-11,2020,août,mardi,1900-01-01 19:10:00,38,38205,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000018195,2020-11-16,2020,novembre,lundi,1900-01-01 07:42:00,38,38565,,,En agglomération,Hors intersection,Route Départementale,A chaussées séparées,Aucun,Sur chaussée,"nan, nan",Autre
202000019166,2020-09-10,2020,septembre,jeudi,1900-01-01 18:00:00,67,67173,,,Hors agglomération,Hors intersection,Route Départementale,Voies d’affectation variable,Autres,Sur piste cyclable,"nan, nan",Autre
202000019231,2020-09-11,2020,septembre,vendredi,1900-01-01 16:30:00,38,38170,,,En agglomération,Hors intersection,Route Départementale,A chaussées séparées,Aucun,Sur piste cyclable,"nan, nan",Grenoble
202000020539,2020-01-21,2020,janvier,mardi,1900-01-01 10:30:00,38,38382,,,En agglomération,Intersection en Y,Route Départementale,A sens unique,Aucun,Sur piste cyclable,"nan, nan",Grenoble
202000021359,2020-06-09,2020,juin,mardi,1900-01-01 22:05:00,38,38190,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000021372,2020-08-10,2020,août,lundi,1900-01-01 23:00:00,38,38344,,,Hors agglomération,Hors intersection,Route nationale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000021827,2020-11-12,2020,novembre,jeudi,1900-01-01 15:00:00,38,38383,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000021959,2020-12-19,2020,décembre,samedi,1900-01-01 14:55:00,67,67118,,,En agglomération,Intersection en X,Routes de métropole urbaine,Bidirectionnelle,Aucun,Sur piste cyclable,"nan, nan",Strasbourg
202000022558,2020-07-11,2020,juillet,samedi,1900-01-01 03:50:00,67,67426,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000022617,2020-07-09,2020,juillet,jeudi,1900-01-01 16:20:00,38,38507,,,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000022902,2020-09-09,2020,septembre,mercredi,1900-01-01 11:05:00,67,67326,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Autres,Sur chaussée,"nan, nan",Autre
202000023721,2020-10-24,2020,octobre,samedi,1900-01-01 16:10:00,67,67049,,,En agglomération,Hors intersection,Routes de métropole urbaine,Bidirectionnelle,Aucun,Sur trottoir,"nan, nan",Strasbourg
202000025065,2020-08-08,2020,août,samedi,1900-01-01 11:20:00,38,38412,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Autres,"nan, nan",Autre
202000025861,2020-04-14,2020,avril,mardi,1900-01-01 07:50:00,67,67445,,,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000025928,2020-04-12,2020,avril,dimanche,1900-01-01 03:10:00,38,38412,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000026441,2020-07-08,2020,juillet,mercredi,1900-01-01 18:10:00,38,38150,,,Hors agglomération,Giratoire,Route Départementale,A sens unique,Aucun,Sur piste cyclable,"nan, nan",Grenoble
202000026459,2020-07-09,2020,juillet,jeudi,1900-01-01 16:15:00,38,38289,,,Hors agglomération,Intersection en Y,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"nan, nan",Autre
202000026742,2020-09-08,2020,septembre,mardi,1900-01-01 08:50:00,38,38410,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000026769,2020-09-07,2020,septembre,lundi,1900-01-01 18:00:00,38,38052,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000026977,2020-08-05,2020,août,mercredi,1900-01-01 18:21:00,38,38344,,,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur trottoir,"nan, nan",Autre
202000026978,2020-08-07,2020,août,vendredi,1900-01-01 07:00:00,38,38565,,,Hors agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"nan, nan",Autre
202000030281,2020-07-07,2020,juillet,mardi,1900-01-01 09:15:00,67,67506,,,En agglomération,Intersection en X,Voie Communales,A sens unique,Aucun,Sur chaussée,"nan, nan",Autre
202000031298,2020-06-03,2020,juin,mercredi,1900-01-01 08:20:00,67,67300,,,Hors agglomération,Giratoire,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Strasbourg
202000031300,2020-08-03,2020,août,lundi,1900-01-01 12:15:00,67,67131,,,En agglomération,Autre intersection,Autre,Bidirectionnelle,Autres,Sur piste cyclable,"nan, nan",Strasbourg
202000031796,2020-12-09,2020,décembre,mercredi,1900-01-01 07:30:00,38,38565,,,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
202000032036,2020-01-15,2020,janvier,mercredi,1900-01-01 21:10:00,38,38348,,,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"nan, nan",Autre
