id,coord,annee_maj,categorie,geometrie,longitude,latitude,code_postal
1515,"45.23536,5.65572",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.65572,45.23536],[5.65562,45.23546],[5.6555,45.23572],[5.65537,45.23607],[5.65531,45.2371],[5.6553,45.23729],[5.65528,45.23738],[5.65517,45.23759],[5.6535,45.23987],[5.65327,45.24018],[5.65306,45.24049],[5.65263,45.24154],[5.65257,45.24171],[5.65241,45.24203],[5.6516,45.24319],[5.64951,45.24601],[5.64896,45.24671],[5.64814,45.24752],[5.64787,45.24778],[5.64762,45.248],[5.64633,45.24898],[5.64342,45.25117],[5.64101,45.25297],[5.64052,45.25324],[5.63763,45.25449],[5.63679,45.25486],[5.63648,45.25505],[5.63395,45.25697],[5.63051,45.25982],[5.62661,45.26299],[5.62578,45.26365],[5.6254,45.26399],[5.62474,45.26471],[5.62413,45.26538],[5.62379,45.26573],[5.62221,45.26743],[5.62184,45.26779],[5.62182,45.26783],[5.6218,45.26786],[5.62158,45.26821],[5.62134,45.26848],[5.62116,45.26871],[5.62048,45.27001],[5.62047,45.27006],[5.62044,45.27013],[5.62042,45.27028],[5.62033,45.2705],[5.6201,45.27091],[5.61999,45.27103],[5.61992,45.27107],[5.61985,45.27109],[5.61982,45.27105],[5.61987,45.27095],[5.62003,45.27072],[5.62013,45.2707]]}",45.23536,5.65572,38
1611,"45.1884,5.74835",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.74835,45.1884],[5.74771,45.18839],[5.74669,45.1884],[5.74618,45.18842],[5.74578,45.18847],[5.7456,45.18849],[5.745,45.18862],[5.74458,45.18871],[5.74454,45.18872],[5.74366,45.18897],[5.74302,45.18924],[5.74245,45.18953],[5.74219,45.18973],[5.74209,45.18987],[5.74192,45.1901],[5.74162,45.19058],[5.74155,45.19071],[5.74139,45.19112],[5.74137,45.1914],[5.74135,45.19171]]}",45.1884,5.74835,38
2281,"45.20535,5.68702",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68702,45.20535],[5.68755,45.20496],[5.68876,45.2041],[5.69071,45.20266],[5.69177,45.20189],[5.69247,45.20139],[5.69324,45.20082],[5.69365,45.20051],[5.69368,45.20049],[5.69372,45.20045],[5.69487,45.19965],[5.69559,45.19912],[5.69574,45.19901],[5.69675,45.19826],[5.69807,45.19731],[5.69869,45.19683],[5.69905,45.19651],[5.69945,45.19604],[5.69979,45.19551],[5.69997,45.19517],[5.70022,45.19446],[5.70046,45.1937],[5.70068,45.19301],[5.70079,45.1927],[5.7008,45.19242]]}",45.20535,5.68702,38
1050,"45.18952,5.80708",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.80708,45.18952],[5.80735,45.18962],[5.80756,45.18972],[5.80756,45.18979],[5.8075,45.18993],[5.80747,45.19002],[5.80749,45.19011],[5.80757,45.1902],[5.80778,45.19049],[5.80787,45.19069],[5.80856,45.19173],[5.80891,45.19225],[5.80947,45.19299],[5.80967,45.19333],[5.80986,45.19362],[5.81023,45.19404],[5.81036,45.19416],[5.81058,45.19428],[5.81203,45.19499],[5.81365,45.19579],[5.81378,45.19584],[5.81397,45.19573],[5.81585,45.19674],[5.81695,45.19744],[5.81795,45.19829],[5.81867,45.19917],[5.81977,45.20121],[5.82015,45.20166],[5.82045,45.20195],[5.82068,45.20212],[5.82045,45.20261],[5.82152,45.20303],[5.82272,45.20381],[5.82312,45.20414],[5.82403,45.20494],[5.82481,45.20565],[5.82503,45.20592],[5.82604,45.20679],[5.82704,45.20766],[5.82731,45.20812],[5.82857,45.20932],[5.82903,45.20988],[5.82999,45.2109],[5.83026,45.21112],[5.83055,45.21158]]}",45.18952,5.80708,38
1573,"45.23536,5.65572",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.65572,45.23536],[5.6559,45.23539],[5.65603,45.2354],[5.65652,45.23561],[5.65678,45.23569],[5.65725,45.23583],[5.65935,45.2366],[5.65982,45.23681],[5.65984,45.23687],[5.65981,45.23692]]}",45.23536,5.65572,38
1576,"45.20821,5.6831",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.6831,45.20821],[5.67994,45.21044],[5.67615,45.21327],[5.67421,45.21466],[5.67356,45.21515],[5.67243,45.21592],[5.67084,45.21721],[5.67022,45.21784],[5.66971,45.21847],[5.66787,45.22103],[5.66756,45.22147],[5.66578,45.22384],[5.66475,45.22524],[5.66427,45.2259],[5.66397,45.22636],[5.66377,45.22666],[5.66351,45.22706],[5.66309,45.22754],[5.66288,45.22782],[5.6622,45.22878],[5.66162,45.22953],[5.66077,45.2307],[5.6599,45.23185],[5.65951,45.23238],[5.65929,45.23265],[5.65916,45.2328],[5.6589,45.23316],[5.65875,45.23336],[5.65867,45.23344],[5.65848,45.23356],[5.65833,45.23373],[5.65815,45.23395]]}",45.20821,5.6831,38
1757,"45.11051,5.68083",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68083,45.11051],[5.68117,45.11089],[5.68146,45.11134],[5.68183,45.11185],[5.68219,45.11273],[5.68237,45.11331],[5.68253,45.11368],[5.68267,45.11394],[5.6829,45.11439],[5.68323,45.11488],[5.68346,45.11524],[5.68372,45.11568],[5.68415,45.11634],[5.68466,45.11711],[5.68513,45.1178],[5.68551,45.11836],[5.68643,45.11974],[5.68611,45.11988],[5.68628,45.12015],[5.68649,45.12038],[5.68672,45.1204]]}",45.11051,5.68083,38
1728,"45.1204,5.68672",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68672,45.1204],[5.68743,45.12034],[5.68735,45.12011],[5.68774,45.12005],[5.68815,45.11999],[5.68867,45.12002],[5.68906,45.12009],[5.68951,45.12033],[5.69007,45.12049],[5.69055,45.1205],[5.69073,45.12047],[5.69134,45.12026],[5.6916,45.12018],[5.69203,45.12005],[5.69209,45.12004],[5.69252,45.11995],[5.69306,45.11988],[5.69316,45.11984],[5.69327,45.11974],[5.69345,45.11967],[5.69351,45.11961],[5.69399,45.1195],[5.69436,45.1193]]}",45.1204,5.68672,38
1756,"45.11051,5.68083",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68083,45.11051],[5.68074,45.11048],[5.68059,45.11034],[5.68041,45.11023],[5.68003,45.1101],[5.67971,45.10995],[5.67964,45.10984],[5.67957,45.10959],[5.67946,45.10937],[5.67934,45.10925],[5.67919,45.10907],[5.67901,45.10886],[5.67881,45.10862],[5.67878,45.1085],[5.67873,45.10844],[5.67855,45.10837],[5.67846,45.10833],[5.67842,45.10815],[5.67846,45.10799],[5.67845,45.10789],[5.67835,45.10778],[5.67827,45.10768],[5.67814,45.10756],[5.67798,45.10743],[5.67792,45.10725],[5.67741,45.10621],[5.67729,45.10597],[5.67722,45.10583],[5.67704,45.10556],[5.67652,45.10468],[5.67607,45.10382],[5.67581,45.1033],[5.67582,45.1032],[5.67571,45.10306],[5.67501,45.10183],[5.6746,45.10113],[5.67438,45.10085],[5.67432,45.10074],[5.6739,45.10063],[5.6733,45.10044],[5.67266,45.10018],[5.67246,45.10003],[5.67255,45.09985],[5.67266,45.09968],[5.67267,45.09946],[5.67262,45.09928],[5.67221,45.09871],[5.6721,45.09851],[5.67208,45.0984],[5.67119,45.09769],[5.67105,45.09738],[5.67088,45.09711],[5.67061,45.09643],[5.67052,45.09614],[5.67051,45.09596],[5.67024,45.09529],[5.67007,45.09487],[5.66989,45.09473],[5.66973,45.09423],[5.66954,45.09371]]}",45.11051,5.68083,38
1762,"45.1884,5.74835",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.74835,45.1884],[5.74891,45.18843],[5.74916,45.18845],[5.7496,45.18854],[5.74999,45.18865],[5.75033,45.18878],[5.75047,45.18885],[5.7513,45.18943],[5.75158,45.18976],[5.7517,45.18991],[5.75199,45.19039],[5.75218,45.19078],[5.75221,45.19086],[5.75233,45.19112],[5.75241,45.19125],[5.75255,45.19152],[5.75287,45.19222],[5.75299,45.19257],[5.75343,45.1941],[5.75373,45.19492],[5.75407,45.19562],[5.75415,45.1957],[5.75424,45.19579],[5.75441,45.19601],[5.75445,45.19606],[5.7545,45.19609],[5.7546,45.19613],[5.75462,45.19616],[5.75461,45.1963],[5.75468,45.19649],[5.75478,45.19656],[5.75507,45.19674],[5.75587,45.19688],[5.75678,45.1968],[5.75796,45.19611],[5.75917,45.19577],[5.76067,45.19551],[5.76163,45.19541]]}",45.1884,5.74835,38
1765,"45.18956,5.78634",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.78634,45.18956],[5.78744,45.18934],[5.78831,45.18914],[5.78894,45.18902],[5.78955,45.18891],[5.78999,45.18887],[5.79137,45.18894],[5.79321,45.18896],[5.79414,45.18901],[5.79461,45.189],[5.79616,45.1888],[5.79677,45.18869],[5.79726,45.18855],[5.79785,45.18832],[5.79856,45.18794],[5.79906,45.18775],[5.79961,45.18757],[5.80017,45.18726],[5.80063,45.18707],[5.80086,45.18701],[5.80137,45.18693],[5.80164,45.18687],[5.80195,45.18675],[5.80226,45.18663],[5.80246,45.18658],[5.80297,45.18655],[5.80322,45.18652],[5.80385,45.18663],[5.80415,45.1867],[5.80435,45.18672],[5.80458,45.18673],[5.80479,45.18675],[5.80502,45.18683],[5.80573,45.18715],[5.80601,45.1873],[5.80608,45.18737],[5.80632,45.18768],[5.80658,45.18812],[5.80664,45.1883],[5.80672,45.18849],[5.80676,45.18866],[5.80674,45.18917],[5.80675,45.18949],[5.80708,45.18952]]}",45.18956,5.78634,38
1707,"45.20257,5.73785",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.73785,45.20257],[5.7381,45.20255],[5.73844,45.20247],[5.73929,45.20228],[5.73971,45.20216],[5.74001,45.20202],[5.74044,45.20181],[5.74089,45.20156],[5.74171,45.20109]]}",45.20257,5.73785,38
1665,"45.14603,5.76206",,voieverte,"{""type"":""LineString"",""coordinates"":[[5.76206,45.14603],[5.76218,45.14604],[5.76223,45.14612],[5.7626,45.14636],[5.76286,45.14651],[5.76304,45.1466],[5.76324,45.14663],[5.76354,45.14662],[5.76399,45.14645],[5.76451,45.14603],[5.76491,45.14579],[5.76547,45.1455],[5.76579,45.14522],[5.76612,45.14489],[5.76647,45.14469],[5.76702,45.14438]]}",45.14603,5.76206,38
1678,"45.15356,5.69655",,voieverte,"{""type"":""LineString"",""coordinates"":[[5.69655,45.15356],[5.69505,45.15298],[5.69335,45.1522],[5.69188,45.15138],[5.69138,45.15099],[5.69078,45.15033],[5.69037,45.1497],[5.69001,45.14881],[5.68981,45.14797],[5.68957,45.14673],[5.68902,45.14423],[5.68893,45.1431],[5.69117,45.14123],[5.69166,45.14059],[5.6907,45.13852],[5.689,45.13691],[5.6888,45.13647],[5.68881,45.13574],[5.68978,45.13221],[5.69015,45.13023],[5.69003,45.12653],[5.69024,45.12609],[5.69056,45.12575],[5.69155,45.12519],[5.6926,45.12445],[5.69523,45.12228],[5.69628,45.12152],[5.69672,45.12099]]}",45.15356,5.69655,38
1912,"45.19983,5.74132",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.74132,45.19983],[5.74064,45.20031]]}",45.19983,5.74132,38
1913,"45.19729,5.74247",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.74247,45.19729],[5.74242,45.19775],[5.74234,45.1981],[5.74219,45.1985],[5.74201,45.19892],[5.74185,45.19916],[5.74171,45.19937],[5.74156,45.19954],[5.74134,45.19975],[5.74132,45.19983]]}",45.19729,5.74247,38
1865,"45.19242,5.7008",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.7008,45.19242],[5.70081,45.19211],[5.70073,45.19037],[5.70075,45.19008],[5.70079,45.18976],[5.70082,45.18949],[5.7008,45.18905]]}",45.19242,5.7008,38
1866,"45.18905,5.7008",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.7008,45.18905],[5.70064,45.18768]]}",45.18905,5.7008,38
1856,"45.15858,5.69818",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.69818,45.15858],[5.69832,45.1587],[5.69849,45.15888],[5.6986,45.15904],[5.69867,45.15922],[5.69866,45.15933],[5.69864,45.15963]]}",45.15858,5.69818,38
2024,"45.19541,5.76163",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.76163,45.19541],[5.76228,45.19538],[5.76329,45.19546],[5.76479,45.19568],[5.76529,45.1958],[5.76612,45.19609],[5.76789,45.19692]]}",45.19541,5.76163,38
1862,"45.19989,5.71617",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.71617,45.19989],[5.71617,45.19981],[5.7161,45.19941],[5.71604,45.19906],[5.71601,45.19893],[5.71593,45.19853],[5.71588,45.19837],[5.71575,45.19788],[5.71569,45.19756],[5.71561,45.19715],[5.7156,45.19696],[5.71562,45.19674],[5.71566,45.19647],[5.71577,45.19604],[5.71584,45.19565],[5.71598,45.19529],[5.71612,45.19503],[5.71632,45.19475],[5.7165,45.19453],[5.71671,45.1943],[5.71696,45.1941],[5.7171,45.19402],[5.71755,45.19378],[5.71818,45.1935],[5.71855,45.19338],[5.71899,45.19327],[5.71926,45.19323],[5.71943,45.19322],[5.71967,45.19325]]}",45.19989,5.71617,38
1848,"45.20506,5.70792",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.70792,45.20506],[5.70874,45.2049],[5.70889,45.20489],[5.70965,45.20468],[5.70996,45.20455],[5.71048,45.20429],[5.71074,45.20415],[5.71106,45.20395],[5.71187,45.20339],[5.71274,45.2027],[5.71313,45.20226],[5.71366,45.20147],[5.71378,45.2013],[5.71376,45.20113],[5.71363,45.20105]]}",45.20506,5.70792,38
1849,"45.16801,5.70168",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.70168,45.16801],[5.70158,45.16798],[5.70156,45.1679],[5.70157,45.16782],[5.70151,45.16755],[5.70135,45.16733],[5.70131,45.16684],[5.70131,45.16609],[5.7014,45.16573],[5.7014,45.16535],[5.7014,45.16505],[5.70136,45.16384],[5.70131,45.16327],[5.70129,45.16305],[5.70117,45.16257],[5.70103,45.1619],[5.70045,45.16011]]}",45.16801,5.70168,38
1855,"45.15595,5.69675",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.69675,45.15595],[5.69684,45.15612],[5.69703,45.15653],[5.69731,45.15695],[5.69759,45.15736],[5.69818,45.15858]]}",45.15595,5.69675,38
1847,"45.20676,5.70178",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.70178,45.20676],[5.70184,45.20675],[5.70227,45.20675],[5.70282,45.20658],[5.70359,45.20631],[5.70459,45.20597],[5.70561,45.20562],[5.70651,45.20534],[5.70696,45.20522],[5.70792,45.20506]]}",45.20676,5.70178,38
1839,"45.21118,5.68557",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68557,45.21118],[5.68582,45.21113],[5.68636,45.211],[5.68687,45.21088],[5.68715,45.21082],[5.68742,45.21074],[5.68766,45.21069],[5.68788,45.21064],[5.68823,45.21059],[5.68859,45.21052],[5.68891,45.21047],[5.68908,45.21043],[5.6892,45.21041],[5.68943,45.21039],[5.68963,45.21037],[5.68989,45.21034],[5.69012,45.21031],[5.69027,45.21029],[5.69051,45.21026],[5.69077,45.21022],[5.69101,45.2102],[5.69151,45.21015],[5.69173,45.21011],[5.69195,45.21009],[5.69219,45.21006],[5.69269,45.21],[5.69308,45.20995],[5.69345,45.2099],[5.69368,45.20987],[5.69388,45.20982],[5.6942,45.20974],[5.69439,45.20968],[5.69455,45.20963],[5.69543,45.2093],[5.6959,45.20911],[5.69919,45.20789],[5.70137,45.20713],[5.7015,45.20702],[5.70157,45.20686],[5.70163,45.2068],[5.70178,45.20676]]}",45.21118,5.68557,38
1827,"45.20821,5.6831",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.6831,45.20821],[5.68318,45.20816],[5.68363,45.20787],[5.68399,45.2076],[5.68429,45.20735],[5.68458,45.20712],[5.68702,45.20535]]}",45.20821,5.6831,38
1829,"45.21118,5.68557",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68557,45.21118],[5.6854,45.21122],[5.68526,45.21124],[5.68514,45.21126],[5.68492,45.21131],[5.68444,45.2114],[5.68437,45.21137],[5.68432,45.21134],[5.68427,45.21126],[5.68411,45.21082],[5.68415,45.21066],[5.68419,45.21056],[5.68453,45.21012],[5.68479,45.20979],[5.68486,45.20969],[5.68491,45.2096],[5.68493,45.20953],[5.68489,45.20946],[5.68491,45.20939],[5.685,45.20929],[5.68504,45.20923],[5.68507,45.20918],[5.68514,45.2091],[5.68519,45.20903],[5.68525,45.20888],[5.68523,45.20886]]}",45.21118,5.68557,38
2072,"45.19222,5.77807",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.77807,45.19222],[5.77795,45.1928],[5.77768,45.19291],[5.77758,45.19297],[5.77753,45.19302],[5.7775,45.19309],[5.77748,45.19316],[5.77743,45.19342],[5.7774,45.19359],[5.77734,45.19369],[5.77722,45.1938],[5.77719,45.19388],[5.77713,45.19424],[5.77704,45.1944],[5.777,45.19444],[5.77694,45.19448],[5.77679,45.19452],[5.77675,45.19455],[5.77662,45.19471]]}",45.19222,5.77807,38
2126,"45.19899,5.71764",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.71764,45.19899],[5.717,45.19991],[5.7164,45.20078]]}",45.19899,5.71764,38
1819,"45.2247,5.67185",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.67185,45.2247],[5.6715,45.22487],[5.67227,45.22508],[5.67403,45.22562],[5.6749,45.22594],[5.67557,45.22629]]}",45.2247,5.67185,38
1794,"45.19339,5.72121",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.72121,45.19339],[5.72121,45.19334],[5.72111,45.19326],[5.72061,45.19323],[5.71967,45.19325]]}",45.19339,5.72121,38
2038,"45.20061,5.77087",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.77087,45.20061],[5.7708,45.20038],[5.77074,45.20031],[5.77065,45.20022],[5.77024,45.19976],[5.7699,45.19935],[5.76956,45.1992],[5.76937,45.19911],[5.76923,45.19906],[5.76899,45.19882],[5.76881,45.19863],[5.7686,45.19846],[5.76838,45.19837],[5.76797,45.19824],[5.76699,45.19792]]}",45.20061,5.77087,38
1930,"45.19353,5.7239",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.7239,45.19353],[5.72429,45.19361],[5.72444,45.19366],[5.72483,45.19374],[5.72527,45.19383]]}",45.19353,5.7239,38
1931,"45.19383,5.72527",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.72527,45.19383],[5.72594,45.19396],[5.72621,45.19397],[5.72647,45.19403],[5.72659,45.19409],[5.72666,45.19412],[5.72698,45.19418],[5.72749,45.19428]]}",45.19383,5.72527,38
1932,"45.19745,5.73238",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.73238,45.19745],[5.73243,45.19749],[5.73253,45.19769],[5.73255,45.19775],[5.7326,45.19781],[5.73269,45.19803],[5.73269,45.19812],[5.73277,45.19839],[5.7329,45.19882],[5.73305,45.19919],[5.73357,45.20035],[5.73374,45.20072],[5.73382,45.20092]]}",45.19745,5.73238,38
1933,"45.19171,5.74135",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.74135,45.19171],[5.74145,45.19242],[5.74152,45.19282],[5.74157,45.19326],[5.74168,45.19386],[5.74186,45.19455],[5.74211,45.19505],[5.74226,45.19539],[5.7423,45.19568],[5.74239,45.19601],[5.74248,45.1966],[5.74248,45.19693],[5.74247,45.19729]]}",45.19171,5.74135,38
2621,"45.19696,5.7539",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.7539,45.19696],[5.75462,45.19744],[5.75474,45.19752],[5.75504,45.19764],[5.75546,45.19774],[5.75566,45.19776],[5.7559,45.19778],[5.75611,45.19775],[5.75644,45.1977],[5.75697,45.19758],[5.75757,45.19741],[5.75923,45.19674],[5.75964,45.19661],[5.76027,45.19646],[5.76074,45.19638],[5.76184,45.19625],[5.76214,45.19625],[5.76297,45.1963],[5.7639,45.1964],[5.76442,45.19652],[5.76492,45.19666],[5.76533,45.1968],[5.76585,45.19702],[5.76611,45.19715],[5.76686,45.19754],[5.76768,45.19794],[5.76815,45.19819],[5.76861,45.19838],[5.76887,45.19853],[5.76898,45.19861],[5.76902,45.19868],[5.76899,45.19882]]}",45.19696,5.7539,38
2622,"45.19603,5.75251",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.75251,45.19603],[5.75264,45.196],[5.75276,45.19599],[5.75286,45.196],[5.75294,45.19601],[5.75303,45.19604],[5.7531,45.19606],[5.75315,45.19608],[5.7532,45.1961],[5.75322,45.19616],[5.75333,45.19639],[5.75353,45.19667],[5.75374,45.19688],[5.75385,45.19695],[5.75387,45.19696],[5.7539,45.19696],[5.75392,45.19694],[5.75391,45.19692],[5.7539,45.19691],[5.75384,45.19689],[5.75376,45.19683],[5.75371,45.1968],[5.75372,45.19676],[5.75378,45.19673],[5.75394,45.1966]]}",45.19603,5.75251,38
2623,"45.1966,5.75394",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.75394,45.1966],[5.75416,45.1964],[5.75439,45.19617],[5.75441,45.19614],[5.75439,45.19611],[5.75435,45.19605],[5.75427,45.19594],[5.75415,45.19576],[5.75415,45.19574],[5.75416,45.19572],[5.75418,45.19572],[5.75421,45.19573],[5.75425,45.19575],[5.75429,45.19578],[5.75441,45.19592],[5.7545,45.19592],[5.75457,45.19592]]}",45.1966,5.75394,38
2608,"45.12238,5.69749",2020-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.69749,45.12238],[5.69699,45.12136],[5.69682,45.12112]]}",45.12238,5.69749,38
2612,"45.12112,5.69682",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.69682,45.12112],[5.69672,45.12099]]}",45.12112,5.69682,38
2601,"45.19542,5.72993",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.72993,45.19542],[5.72911,45.19491],[5.72904,45.19484],[5.7288,45.1947]]}",45.19542,5.72993,38
2606,"45.12236,5.69748",2020-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.69748,45.12236],[5.69771,45.12281],[5.69774,45.12321]]}",45.12236,5.69748,38
2598,"45.19339,5.72121",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.72121,45.19339],[5.72189,45.19342],[5.72289,45.19349],[5.7239,45.19353]]}",45.19339,5.72121,38
2599,"45.20216,5.73573",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.73573,45.20216],[5.73577,45.20219],[5.73611,45.20234],[5.73655,45.20246],[5.73711,45.20253],[5.73785,45.20257]]}",45.20216,5.73573,38
2585,"45.21729,5.79611",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.79611,45.21729],[5.79616,45.21691],[5.79656,45.21589],[5.79671,45.21562],[5.79708,45.21503],[5.79755,45.21451],[5.79797,45.21404],[5.7982,45.21369],[5.79824,45.21345],[5.79828,45.21317],[5.79864,45.21248]]}",45.21729,5.79611,38
2562,"45.20718,5.68449",2018-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.68449,45.20718],[5.68387,45.20754],[5.68381,45.20757],[5.68372,45.20757],[5.68364,45.20755],[5.68359,45.20752],[5.68353,45.20748],[5.68342,45.20742],[5.68327,45.20736]]}",45.20718,5.68449,38
2127,"45.20078,5.7164",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.7164,45.20078],[5.71628,45.20097],[5.71599,45.20137],[5.71559,45.2018],[5.71477,45.2025],[5.7143,45.20285],[5.71367,45.20335],[5.713,45.20386],[5.71179,45.2048],[5.71142,45.20505],[5.71085,45.20532],[5.70949,45.2058],[5.70915,45.20594],[5.70891,45.20606],[5.70844,45.20633],[5.70803,45.20663],[5.7078,45.20682],[5.70746,45.20715],[5.70743,45.20718]]}",45.20078,5.7164,38
2298,"45.19692,5.76789",2016-01-01,voieverte,"{""type"":""LineString"",""coordinates"":[[5.76789,45.19692],[5.76865,45.19726],[5.76968,45.19776],[5.77037,45.19825],[5.77081,45.19869],[5.77125,45.19928],[5.7716,45.1996],[5.77202,45.19984],[5.77238,45.2],[5.77294,45.20022],[5.77353,45.20039],[5.77407,45.20049],[5.77485,45.2005],[5.77543,45.20047],[5.77596,45.20036],[5.77653,45.20013],[5.77693,45.1999],[5.77729,45.19961],[5.77769,45.19921],[5.77796,45.19883],[5.77822,45.19837],[5.77838,45.19786],[5.77869,45.19702],[5.77886,45.19633],[5.77907,45.19582],[5.7793,45.19532],[5.77952,45.19471],[5.77957,45.19439],[5.7796,45.19416],[5.77965,45.19382],[5.77968,45.19341],[5.77974,45.19284],[5.77979,45.19255],[5.77983,45.19237],[5.77999,45.19212],[5.78042,45.19174],[5.7811,45.19131],[5.78233,45.19072],[5.78345,45.19024],[5.78383,45.19011],[5.78437,45.18996],[5.7855,45.18972],[5.78625,45.18957],[5.78634,45.18956]]}",45.19692,5.76789,38
